car,price,body,mileage,engV,engType,registration,year,model,drive
Toyota,8200,crossover,200,2,Gas,yes,2002,Rav 4,full
Toyota,29000,vagon,60,2.2,Diesel,yes,2013,Rav 4,full
Toyota,1750,hatch,270,1.6,Petrol,yes,1985,Corolla,front
Toyota,14900,crossover,124,4,Petrol,yes,2006,Fortuner,full
Toyota,14200,sedan,31,NA,Petrol,yes,2014,Corolla,
Toyota,13700,sedan,48,1.4,Diesel,yes,2013,Corolla,front
Toyota,12500,sedan,138,3.5,Petrol,yes,2007,Camry,front
Toyota,12200,sedan,157,2.4,Gas,yes,2009,Camry,front
Toyota,12400,hatch,52,1.4,Other,yes,2012,Prius,front
Toyota,11000,hatch,74,1.4,Other,yes,2010,Prius,front
Toyota,19200,hatch,54,1.4,Other,yes,2012,Prius,front
Toyota,11750,sedan,93,1.6,Petrol,yes,2013,Corolla,front
Toyota,8450,sedan,193,1.6,Gas,yes,2007,Corolla,front
Toyota,12700,sedan,136,3.5,Petrol,yes,2007,Camry,front
Toyota,9999,sedan,345,3,Gas,yes,2005,Camry,front
Toyota,10200,other,105,1.5,Gas,yes,2005,Scion,front
Toyota,0,hatch,76,1,Petrol,yes,2007,Aygo,front
Toyota,14500,other,180,2.5,Diesel,yes,2007,Hilux,full
Toyota,28700,crossover,80,3.5,Gas,yes,2012,Highlander,full
Toyota,28900,sedan,15,2.5,Petrol,yes,2015,Camry,front
Toyota,17900,sedan,35,1.6,Petrol,yes,2014,Corolla,front
Toyota,7899,sedan,165,1.8,Gas,yes,2006,Avensis,front
Toyota,33200,crossover,150,4,Gas,yes,2010,Land Cruiser Prado,full
Toyota,72000,crossover,40,4.5,Diesel,yes,2014,Land Cruiser 200,full
Toyota,63000,crossover,3,4.2,Diesel,yes,2013,Land Cruiser 76,full
Toyota,61000,crossover,100,4.5,Diesel,yes,2013,Land Cruiser 200,full
Toyota,5000,crossover,289,2,Diesel,no,2003,Rav 4,full
Toyota,11200,sedan,179,2.4,Petrol,yes,2006,Camry,front
Toyota,11750,sedan,69,1.6,Petrol,yes,2013,Corolla,front
Toyota,12600,sedan,205,2.4,Gas,yes,2006,Camry,front
Toyota,2999,other,300,1.6,Petrol,yes,1991,Corolla,front
Toyota,13900,hatch,90,1.6,Petrol,yes,2012,Auris,
Toyota,65000,crossover,90,4.5,Diesel,yes,2012,Land Cruiser 200,full
Toyota,18300,crossover,120,2,Petrol,yes,2011,Rav 4,full
Toyota,20000,van,135,2.4,Gas,yes,2006,Previa,front
Toyota,13300,sedan,104,2.4,Petrol,yes,2007,Camry,front
Toyota,12700,sedan,160,2.4,Gas,yes,2005,Camry,front
Toyota,9400,sedan,148,1.8,Gas,yes,2008,Avensis,front
Toyota,68500,van,1,3.5,Petrol,yes,2016,Sienna,full
Toyota,2700,sedan,550,1.6,Gas,yes,1989,Carina,front
Toyota,12500,sedan,150,2.4,Petrol,yes,2007,Camry,front
Toyota,16999,crossover,157,2.7,Gas,yes,2007,Land Cruiser Prado,full
Toyota,21900,sedan,88,2.5,Petrol,yes,2012,Camry,front
Toyota,14474,crossover,115,2,Petrol,yes,2007,Rav 4,full
UAZ,6900,crossover,117,2.7,Petrol,yes,2008,Патриот,full
UAZ,7800,crossover,390,2.7,Gas,yes,2007,Патриот,full
UAZ,8000,crossover,1,2.5,Petrol,yes,1977,469,full
UAZ,5500,crossover,1,2.4,Petrol,yes,2016,469,full
UAZ,4500,crossover,30,2.4,Other,yes,2014,3151,full
UAZ,6800,vagon,55,2.69,Other,yes,2007,3163,
UAZ,5700,crossover,1,2.4,Petrol,yes,2002,469,full
UAZ,5500,crossover,1,2.9,Other,yes,1978,469,full
UAZ,2200,crossover,30,2.4,Petrol,yes,1984,469,full
UAZ,3000,other,1,NA,Other,yes,1985,3303,full
UAZ,7000,crossover,53,2.7,Petrol,yes,2009,Патриот,full
UAZ,1000,crossover,3,2.4,Petrol,yes,1986,469Б,full
UAZ,5500,crossover,20,3,Gas,yes,1972,469,full
UAZ,8100,crossover,10,2.4,Petrol,yes,2015,31514,full
UAZ,5980,crossover,155,2.7,Gas,yes,2007,Патриот,full
UAZ,1750,crossover,1,2.4,Gas,yes,1982,469Б,full
UAZ,2200,crossover,76,2.4,Gas,yes,1976,469,full
UAZ,2500,crossover,1,2.4,Petrol,yes,1995,31512,full
UAZ,1300,sedan,120,2.5,Other,yes,1978,452 пасс.,full
UAZ,3500,crossover,80,2.9,Gas,yes,2008,3741,full
UAZ,850,van,255,NA,Other,yes,1981,3962,
VAZ,3600,other,80,2,Gas,yes,2002,2121,full
VAZ,4100,hatch,60,1.6,Petrol,yes,2013,2114,front
VAZ,0,sedan,13,1.6,Petrol,yes,2012,2115,front
VAZ,3300,sedan,200,1.5,Gas,yes,2004,2115,front
VAZ,3350,sedan,154,1.6,Gas,yes,2008,21099,front
VAZ,2900,sedan,84,1.6,Petrol,yes,2007,21099,front
VAZ,3600,sedan,35,1.5,Petrol,yes,2009,2107,rear
VAZ,3100,sedan,160,1.5,Petrol,yes,2006,21099,front
VAZ,5450,sedan,67,1.6,Petrol,yes,2013,2170,front
VAZ,3350,hatch,190,1.6,Gas,yes,2008,2114,front
VAZ,800,other,150,1.5,Petrol,yes,2002,2108,front
VAZ,1850,sedan,60,NA,Other,yes,1989,2106,
VAZ,1499,hatch,74,1.5,Other,yes,1989,2108,front
VAZ,2800,hatch,200,1.6,Petrol,yes,2005,2112,front
VAZ,4500,hatch,82,1.6,Petrol,yes,2012,2114,front
VAZ,4800,sedan,95,1.6,Petrol,yes,2011,2170,front
VAZ,750,sedan,264,1.5,Other,yes,1981,2103,rear
VAZ,3600,hatch,155,1.6,Petrol,yes,2008,2114,front
VAZ,1700,sedan,80,NA,Other,yes,1999,2106,
VAZ,999,sedan,1,1.5,Petrol,yes,1989,2105,rear
VAZ,2600,sedan,120,1.7,Gas,yes,1978,2101,rear
VAZ,926.25,sedan,40,1.6,Gas,yes,1986,2106,rear
VAZ,3300,other,19,NA,Other,yes,2007,2107,rear
VAZ,2300,sedan,121,1.5,Gas,yes,2006,2107,rear
VAZ,850,sedan,50,1.2,Petrol,yes,1986,2101,front
VAZ,1400,sedan,100,1.3,Gas,yes,1990,2105,rear
VAZ,4300,hatch,137,1.4,Gas,yes,2010,1119,front
VAZ,4750,vagon,69,1.4,Gas,yes,2012,1117,front
VAZ,2999,vagon,135,1.6,Petrol,yes,2006,2111,front
VAZ,3600,hatch,137,1.6,Petrol,yes,2005,2112,front
VAZ,1800,sedan,125,1.5,Petrol,yes,2000,2107,rear
VAZ,3850,sedan,80,1.6,Petrol,yes,2008,2170,front
VAZ,5999,crossover,73,1.7,Petrol,yes,2007,2121,full
VAZ,3000,hatch,112,1.6,Petrol,yes,2007,2113,front
VAZ,4999,vagon,58,1.6,Petrol,yes,2011,2111,front
VAZ,1700,other,60,1.6,Other,yes,1983,2121,full
VAZ,2100,sedan,85,NA,Other,yes,2016,2103,
VAZ,5700,hatch,120,1.6,Petrol,yes,2012,2172,front
VAZ,1900,hatch,40,1.5,Petrol,yes,1990,2109,front
VAZ,0,hatch,12,1.3,Gas,yes,1986,2108,front
VAZ,900,sedan,100,1.5,Gas,yes,1986,2106,rear
VAZ,1250,sedan,150,99.99,Gas,yes,1987,2105,rear
VAZ,1600,sedan,70,1.2,Petrol,yes,1986,2101,rear
VAZ,4000,sedan,130,1.6,Petrol,yes,2005,2110,front
VAZ,1850,hatch,50,1.5,Petrol,yes,1992,2109,front
VAZ,8447.4,crossover,1,1.7,Petrol,yes,2015,2121,full
VAZ,2000,sedan,49,1.3,Petrol,yes,1974,2103,rear
VAZ,3600,hatch,114,1.6,Gas,yes,2010,2113,front
VAZ,3500,hatch,97,1.6,Petrol,yes,2008,1119,front
VAZ,4000,hatch,92,1.6,Gas,yes,2006,2112,front
VAZ,3750,sedan,100,1.5,Petrol,yes,2008,2115,front
VAZ,1700,sedan,82,1.5,Petrol,yes,2004,2107,rear
VAZ,1800,vagon,3,1.5,Petrol,yes,1987,2104,rear
VAZ,3199,other,127,1.7,Petrol,yes,2008,2121,full
VAZ,3300,hatch,120,1.6,Gas,yes,2007,2112,front
VAZ,950,sedan,97,1.5,Petrol,yes,1993,2107,rear
VAZ,3900,hatch,109,1.6,Petrol,yes,2008,2172,front
VAZ,1200,sedan,200,1.3,Petrol,yes,1996,2105,rear
VAZ,5700,hatch,97,1.6,Petrol,yes,2012,2172,front
VAZ,0,crossover,263,1.6,Petrol,yes,1989,2121,full
VAZ,8000,crossover,40,1.7,Petrol,yes,2010,2121,full
VAZ,2350,vagon,130,1.5,Gas,yes,2006,2104,rear
VAZ,6300,crossover,48,1.7,Petrol,yes,2011,2121,full
VAZ,2800,sedan,2,1.2,Petrol,yes,1971,2101,rear
VAZ,1420,sedan,450,99.99,Petrol,yes,1998,2107,rear
VAZ,3000,sedan,130,1.5,Petrol,yes,2003,21099,front
VAZ,3000,hatch,125,1.5,Petrol,yes,2003,2112,front
VAZ,1150,sedan,1,1.3,Petrol,yes,1989,2107,rear
VAZ,3000,hatch,152,1.5,Petrol,yes,2005,2114,front
VAZ,2700,sedan,178,1.6,Petrol,yes,2007,21099,front
VAZ,2800,sedan,120,1.5,Gas,yes,2001,2110,front
VAZ,3500,sedan,90,1.6,Petrol,yes,2008,21099,front
VAZ,2450,sedan,184,1.5,Petrol,yes,2000,2110,front
VAZ,2600,sedan,199,1.5,Gas,yes,2000,2110,front
VAZ,1500,hatch,77,1.3,Gas,yes,1991,2108,front
VAZ,3200,sedan,160,1.6,Petrol,yes,2007,2110,front
VAZ,1299,vagon,1,1.5,Other,yes,2002,2104,
VAZ,1950,sedan,92,1.5,Gas,yes,1990,2107,rear
VAZ,2000,sedan,314,1.5,Petrol,yes,2001,2110,front
VAZ,460,sedan,1,NA,Petrol,yes,1981,2101,rear
VAZ,4650,sedan,92,1.6,Petrol,yes,2011,2170,front
VAZ,4000,sedan,145,NA,Other,yes,2007,2110,
VAZ,1100,crossover,100,1.6,Petrol,yes,1992,2121,full
VAZ,3200,sedan,188,1.5,Petrol,yes,2004,2110,front
VAZ,2800,hatch,140,NA,Gas,yes,2002,21093,front
VAZ,4500,vagon,65,1.6,Petrol,yes,2010,2111,front
VAZ,3300,vagon,90,1.6,Petrol,yes,2007,2111,front
VAZ,3297.45,sedan,116,1.6,Petrol,yes,2008,21099,front
VAZ,2100,hatch,77,1.3,Petrol,yes,1992,2108,front
VAZ,3400,sedan,91,1.6,Petrol,yes,2009,2110,front
VAZ,1500,sedan,50,1.45,Gas,yes,1974,2103,rear
VAZ,3400,sedan,109,1.6,Petrol,yes,2008,2115,front
VAZ,2800,sedan,1,1.6,Petrol,yes,2005,2110,
VAZ,3500,sedan,8,1.6,Other,yes,2010,2107,rear
VAZ,800,sedan,25,1.3,Petrol,yes,1979,2101,rear
VAZ,3900,sedan,140,1.6,Petrol,yes,2009,2110,front
VAZ,1800,other,52,1.5,Petrol,yes,2004,2107,rear
VAZ,4800,crossover,70,1.7,Petrol,yes,2008,2121,full
VAZ,1750,hatch,188,1.3,Petrol,yes,1993,2108,front
VAZ,3100,sedan,170,1.5,Gas,yes,2007,21099,front
VAZ,2900,other,90,1.5,Petrol,yes,2010,2107,rear
VAZ,2750,sedan,300,1.5,Petrol,yes,2002,2110,front
VAZ,2350,vagon,50,1.5,Petrol,yes,2000,2111,front
VAZ,3600,sedan,140,1.6,Gas,yes,2007,2115,front
VAZ,1350,hatch,100,1.3,Petrol,yes,1987,2108,front
VAZ,3600,hatch,161,1.6,Gas,yes,2007,2112,front
VAZ,3300,sedan,96,1.6,Gas,yes,2008,2115,front
VAZ,4000,sedan,147,1.6,Gas,yes,2009,2115,front
VAZ,900,sedan,1,1.4,Gas,yes,1986,2107,front
VAZ,1300,sedan,170,1.6,Gas,yes,2007,21099,front
VAZ,2900,sedan,32,NA,Petrol,yes,2008,2107,rear
VAZ,6400,sedan,73,1.6,Petrol,yes,2011,2170,front
VAZ,1950,sedan,160,1.5,Gas,yes,2005,2107,rear
VAZ,2900,sedan,140,1.6,Gas,yes,2006,21099,
VAZ,4150,sedan,84,1.6,Petrol,yes,2009,2170,front
VAZ,4850,vagon,83,1.6,Gas,yes,2010,2111,front
VAZ,3000,crossover,169,1.7,Petrol,yes,2001,2121,full
VAZ,3000,hatch,112,NA,Petrol,yes,2003,21093,front
VAZ,1500,hatch,200,1.5,Petrol,yes,1992,2108,front
VAZ,1300,hatch,28,1.3,Petrol,yes,1991,2108,front
VAZ,3750,sedan,74,1.6,Petrol,yes,2012,2170,front
VAZ,3550,sedan,75,1.6,Petrol,yes,2006,1118,front
VAZ,3800,crossover,2,1.7,Gas,yes,1995,2121,full
VAZ,2799,sedan,120,1.5,Gas,yes,2004,21099,front
VAZ,4800,sedan,7,1.6,Gas,yes,2013,2115,front
VAZ,5250,sedan,56,1.6,Gas,yes,2008,2170,front
VAZ,3000,crossover,47,1.7,Gas,yes,1982,2121,full
VAZ,2408.25,sedan,46,1.5,Gas,yes,1996,2106,rear
VAZ,2700,sedan,150,1.6,Gas,yes,2008,21099,front
VAZ,650,sedan,17,1.5,Petrol,yes,1988,2107,rear
VAZ,1750,vagon,120,1.5,Petrol,yes,2004,2104,rear
VAZ,2900,crossover,1,1.6,Petrol,yes,1979,2121,full
VAZ,1300,sedan,31,1.3,Petrol,yes,1986,2106,rear
VAZ,1000,sedan,200,1.6,Petrol,yes,1978,2106,rear
VAZ,1390,hatch,130,1.5,Other,yes,1990,2108,front
VAZ,3000,sedan,160,NA,Petrol,yes,2008,2113,front
VAZ,3000,hatch,150,1.5,Petrol,yes,1994,2108,front
VAZ,1300,other,1,1.5,Petrol,yes,1988,2121,full
VAZ,3300,sedan,120,1.6,Petrol,yes,2007,21099,front
VAZ,3450,sedan,93,1.6,Petrol,yes,2007,1118,front
VAZ,1750,sedan,127,1.5,Other,yes,2003,2105,front
VAZ,4400,hatch,73,1.6,Gas,yes,2011,2114,front
VAZ,3850,sedan,135,1.6,Petrol,yes,2007,2170,front
VAZ,3599,sedan,185,1.6,Petrol,yes,2009,Приора,front
VAZ,4100,hatch,160,1.6,Petrol,yes,2008,2172,
VAZ,1900,sedan,100,1.5,Other,yes,1993,21099,front
VAZ,0,vagon,39,1.3,Gas,yes,1988,2104,rear
VAZ,2500,sedan,187,1.5,Gas,yes,2005,21099,front
VAZ,5200,sedan,88,1.6,Other,yes,2011,2115,front
VAZ,1799,sedan,5,1.3,Gas,yes,1987,2105,rear
VAZ,3000,sedan,88,1.6,Petrol,yes,2006,1118,front
VAZ,926.25,vagon,200,1.5,Petrol,yes,1999,2104,rear
VAZ,1450,sedan,13,NA,Petrol,yes,1996,2107,rear
VAZ,1250,hatch,117,1.5,Gas,yes,2005,2109,front
VAZ,1700,hatch,57,1.5,Petrol,yes,1992,21093,front
VAZ,4000,sedan,146,1.6,Gas,yes,2007,2170,front
VAZ,3000,sedan,140,1.5,Petrol,yes,2002,2110,front
VAZ,4100,crossover,117,1.7,Petrol,yes,2008,2121,full
VAZ,3150,hatch,95,1.6,Gas,yes,2008,2109,front
VAZ,5300,sedan,62,1.6,Petrol,yes,2012,2115,front
VAZ,3000,sedan,99,1.3,Petrol,yes,1990,2109,front
VAZ,1799,sedan,95,1.6,Petrol,yes,2003,2107,rear
VAZ,5250,hatch,82,1.6,Gas,yes,2012,2114,front
VAZ,800,sedan,156,NA,Petrol,yes,1985,2106,front
VAZ,2500,hatch,217,1.5,Petrol,yes,2002,21093,front
VAZ,4600,vagon,133,1.6,Gas,yes,2011,2111,front
VAZ,2400,sedan,167,1.5,Gas,yes,1997,21099,front
VAZ,1500,sedan,23,1.3,Petrol,yes,1985,2106,rear
VAZ,4200,hatch,57,1.4,Gas,yes,2010,1119,front
VAZ,2800,sedan,153,NA,Other,yes,2007,2110,
VAZ,3400,other,133,NA,Petrol,yes,2007,2115,front
VAZ,4300,other,51,1.6,Petrol,yes,2012,2110,front
VAZ,4850,other,35,1.6,Petrol,yes,2013,2114,front
VAZ,4000,crossover,80,1.6,Petrol,yes,2006,2121,
VAZ,2200,sedan,45,1.6,Petrol,yes,1992,2109,front
VAZ,2900,sedan,160,1.6,Petrol,yes,2005,2110,front
VAZ,5200,sedan,27,1.6,Petrol,yes,2011,2110,front
VAZ,3800,sedan,150,1.6,Petrol,yes,2008,2110,front
VAZ,3100,sedan,70,1.5,Petrol,yes,1990,2106,rear
VAZ,4450,sedan,138,1.6,Gas,yes,2011,2110,front
VAZ,2450,sedan,15,1.5,Petrol,yes,2005,2107,rear
VAZ,1500,sedan,93,1.5,Other,yes,2004,2107,rear
VAZ,1700,hatch,115,1.3,Petrol,yes,1990,2108,front
VAZ,3400,sedan,840,1.6,Petrol,yes,2007,2170,front
VAZ,1400,hatch,150,1.5,Petrol,yes,1988,2109,front
VAZ,3300,sedan,107,1.6,Petrol,yes,2005,2110,front
VAZ,650,sedan,10,1.3,Petrol,yes,1982,2111,rear
VAZ,2200,sedan,125,1.3,Gas,yes,1977,2101,rear
VAZ,3900,sedan,100,1.6,Petrol,yes,2010,21093,front
VAZ,4100,other,5,1.6,Gas,yes,2008,2170,front
VAZ,2700,crossover,96,1.6,Petrol,yes,1980,2121,full
VAZ,1599,hatch,122,1.5,Other,yes,1992,2109,front
VAZ,3450,hatch,128,1.6,Gas,yes,2007,2114,front
VAZ,389.025,vagon,1,1.3,Petrol,yes,1983,2102,
VAZ,1200,crossover,22,1.6,Petrol,yes,1986,2121,full
VAZ,700,vagon,1,NA,Petrol,yes,1981,2102,rear
VAZ,3900,crossover,126,1.7,Gas,yes,2003,2123,full
VAZ,1450,sedan,105,1.3,Petrol,yes,1990,2106,rear
VAZ,3000,sedan,200,1.6,Petrol,yes,2007,21099,
VAZ,4100,sedan,96,1.6,Petrol,yes,2006,2110,front
VAZ,3100,hatch,129,1.5,Gas,yes,2005,21093,front
VAZ,3600,sedan,215,NA,Gas,yes,2008,2115,front
VAZ,3400,sedan,174,1.5,Gas,yes,2006,21099,
VAZ,2600,vagon,1,1.9,Diesel,yes,2001,2104,rear
VAZ,5600,hatch,3,1.6,Petrol,yes,2012,2114,front
VAZ,6500,hatch,35,NA,Petrol,yes,2012,2172,front
VAZ,1300,sedan,11,1.5,Petrol,yes,1987,2105,rear
VAZ,2500,sedan,102,1.5,Petrol,yes,2007,2107,rear
VAZ,1800,sedan,361,1.5,Petrol,yes,2001,2107,rear
VAZ,1800,sedan,100,1.5,Petrol,yes,2006,2107,rear
VAZ,2650,sedan,230,1.5,Gas,yes,2005,21099,front
VAZ,833.625,sedan,1,1.2,Gas,yes,1984,2101,rear
VAZ,2550,sedan,200,1.5,Gas,yes,2006,21099,front
VAZ,5500,vagon,67,1.6,Gas,yes,2012,2171,front
VAZ,2500,sedan,60,1.6,Petrol,yes,1999,2107,rear
VAZ,1999,crossover,150,1.6,Gas,yes,1986,2121,full
VAZ,2550,sedan,142,1.5,Petrol,yes,2006,21093,front
VAZ,2850,sedan,114,1.6,Petrol,yes,2008,21099,front
VAZ,3100,sedan,220,1.5,Gas,yes,2005,2115,front
VAZ,2100,sedan,200,1.5,Gas,yes,2004,21099,front
VAZ,1100,sedan,1,1.6,Petrol,yes,1977,2101,rear
VAZ,1100,sedan,32,1.3,Gas,yes,1980,2103,rear
VAZ,1650,sedan,75,1.5,Gas,yes,2003,2106,rear
VAZ,2800,sedan,110,1.5,Gas,yes,2005,21099,front
VAZ,2500,sedan,43,1.5,Petrol,yes,2004,2107,rear
VAZ,3600,vagon,163,1.6,Other,yes,2007,2112,front
VAZ,4200,hatch,36,1.6,Petrol,yes,2012,2113,front
VAZ,3500,sedan,250,1.5,Petrol,yes,2005,2115,front
VAZ,3650,vagon,145,1.6,Gas,yes,2006,2111,
VAZ,2950,hatch,206,1.5,Petrol,yes,2006,2114,front
VAZ,3800,sedan,1,1.6,Petrol,yes,2008,2115,front
VAZ,1800,hatch,80,1.5,Gas,yes,1997,2109,front
VAZ,1999,hatch,100,1.45,Petrol,yes,2001,21093,front
VAZ,950,sedan,76,1.3,Petrol,yes,1983,2105,rear
VAZ,1300,sedan,100,1.6,Petrol,yes,1992,2107,rear
VAZ,1100,sedan,98,1.5,Gas,yes,1982,2106,rear
VAZ,3550,sedan,152,1.6,Petrol,yes,2008,2170,front
VAZ,3450,sedan,110,1.6,Petrol,yes,2008,21099,front
VAZ,3100,hatch,198,1.6,Gas,yes,2005,2112,front
VAZ,1650,other,1,1.3,Gas,yes,1988,2105,rear
VAZ,0,sedan,1,1.7,Gas,yes,1973,2106,rear
VAZ,1500,hatch,54,1.1,Gas,yes,1992,2108,front
VAZ,2900,hatch,188,NA,Gas,yes,2005,2114,front
VAZ,2800,sedan,130,85,Petrol,yes,2006,1118,
VAZ,3700,sedan,104,1.5,Gas,yes,2008,2115,front
VAZ,1400,sedan,87,1.6,Petrol,yes,2002,2107,rear
VAZ,4800,sedan,52,1.6,Petrol,yes,2008,2170,front
VAZ,0,sedan,198,1.5,Gas,yes,1999,21099,front
VAZ,6100,sedan,57,1.6,Petrol,yes,2013,2170,
VAZ,3900,sedan,140,1.6,Gas,yes,2010,2115,front
VAZ,3900,hatch,125,1.6,Gas,yes,2007,1119,front
VAZ,2700,crossover,1,1.7,Petrol,yes,1995,2121,full
VAZ,3100,hatch,160,1.6,Petrol,yes,2007,2112,front
VAZ,2900,crossover,115,1.7,Petrol,yes,1995,2121,full
VAZ,4600,vagon,111,1.6,Gas,yes,2012,2171,front
VAZ,3900,hatch,97,1.6,Petrol,yes,2008,2112,front
VAZ,4650,sedan,68,1.4,Petrol,yes,2011,1118,front
VAZ,8800,crossover,96,1.7,Petrol,yes,2011,2121,full
VAZ,7035.795,sedan,0,1.6,Petrol,yes,2016,2190 Гранта,front
VAZ,1800,other,12,1.5,Petrol,yes,1991,2108,front
VAZ,3500,vagon,130,NA,Gas,yes,2007,2111,front
VAZ,6700,crossover,115,NA,Gas,yes,2010,2121,full
VAZ,3200,sedan,140,1.6,Gas,yes,2007,1118,front
VAZ,2000,crossover,125,1.6,Petrol,yes,1985,2121,full
VAZ,2200,vagon,36,1.5,Gas,yes,2005,2104,rear
VAZ,5400,vagon,62,NA,Gas,yes,2013,2111,front
VAZ,4600,crossover,161,1.7,Other,yes,2003,2121,full
VAZ,4299,crossover,1,1.7,Petrol,yes,1979,2121,full
VAZ,3200,hatch,183,1.6,Petrol,yes,2008,2113,front
VAZ,3300,sedan,125,1.6,Petrol,yes,2006,2110,front
VAZ,2000,other,5,1.5,Petrol,yes,1990,2108,front
VAZ,2200,vagon,52,1.5,Petrol,yes,2006,2104,rear
VAZ,2000,sedan,1,1.5,Gas,yes,1994,21099,front
VAZ,4500,sedan,110,1.6,Petrol,yes,2009,2170,front
VAZ,2200,sedan,160,1.5,Petrol,yes,2006,2107,rear
VAZ,2700,sedan,140,1.5,Petrol,yes,2006,21099,front
VAZ,5500,sedan,60,1.6,Gas,yes,2011,2170,front
VAZ,900,sedan,60,1.3,Petrol,yes,1978,2101,rear
VAZ,3000,sedan,117,1.6,Petrol,yes,2007,21099,
VAZ,2000,hatch,75,1.5,Gas,yes,1995,2108,front
VAZ,2800,hatch,145,1.5,Other,yes,2006,2109,front
VAZ,1750,sedan,123,1.5,Petrol,yes,2000,21099,front
VAZ,2800,hatch,1,1.3,Gas,yes,1989,2109,front
VAZ,1250,sedan,10,1.5,Petrol,yes,1989,2107,rear
VAZ,2400,hatch,174,1.5,Gas,yes,2005,2113,
VAZ,3599,sedan,91,1.6,Gas,yes,2009,2115,front
VAZ,1300,hatch,60,1.5,Gas,yes,1992,2108,front
VAZ,2500,hatch,168,1.5,Petrol,yes,2002,2109,front
VAZ,2400,sedan,155,1.5,Petrol,yes,2001,21099,front
VAZ,3250,hatch,148,1.6,Petrol,yes,2007,2109,front
VAZ,1600,hatch,25,1.3,Petrol,yes,1989,2108,front
VAZ,2500,sedan,1,1.5,Petrol,yes,1993,21099,front
VAZ,1300,sedan,10,1.6,Petrol,yes,1989,2106,rear
VAZ,1800,hatch,230,1.3,Petrol,yes,1991,2108,front
VAZ,5900,crossover,61,1.7,Gas,yes,2003,2121,full
VAZ,2300,sedan,126,1.5,Petrol,yes,2004,21099,front
VAZ,2650,hatch,150,1.5,Petrol,yes,2006,21093,front
VAZ,2200,hatch,70,1.5,Petrol,yes,1991,2109,front
VAZ,4450,sedan,79,1.6,Gas,yes,2012,2115,front
VAZ,1950,sedan,103,NA,Other,yes,1990,2106,
VAZ,1350,sedan,113,1.3,Petrol,yes,1986,2106,rear
VAZ,1399,sedan,139,1.5,Petrol,yes,1997,2105,rear
VAZ,3150,hatch,141,1.5,Gas,yes,2006,2109,front
VAZ,3650,sedan,82,1.6,Petrol,yes,2008,1118,front
VAZ,3400,sedan,200,99.99,Gas,yes,2006,2110,front
VAZ,3000,crossover,28,1.7,Petrol,yes,1990,2121,full
VAZ,3250,hatch,70,1.6,Petrol,yes,2008,2109,front
VAZ,3499,sedan,70,1.6,Petrol,yes,2007,2115,front
VAZ,4600,hatch,54,1.6,Petrol,yes,2011,2114,front
VAZ,2400,hatch,1,1.3,Petrol,yes,1990,2108,front
VAZ,4100,sedan,14,1.6,Gas,yes,2007,2110,front
VAZ,750,sedan,999,1.3,Petrol,yes,1984,2106,rear
VAZ,5799,vagon,62,1.6,Gas,yes,2011,2171,front
VAZ,3100,hatch,147,1.6,Petrol,yes,2009,2113,front
VAZ,1500,hatch,60,NA,Petrol,yes,1991,2109,front
VAZ,2450,sedan,152,1.6,Petrol,yes,2005,2110,front
VAZ,9151.35,vagon,0,1.7,Petrol,yes,2016,2121,full
VAZ,2850,sedan,150,1.6,Petrol,yes,2008,21099,front
VAZ,2150,hatch,180,1.5,Gas,yes,1996,2109,front
VAZ,1350,sedan,233,1.3,Petrol,yes,1984,2105,rear
VAZ,2600,vagon,37,1.5,Petrol,yes,2006,2104,rear
VAZ,3550,hatch,67,1.6,Petrol,yes,2008,1119,front
VAZ,3600,sedan,189,1.6,Gas,yes,2007,2115,front
VAZ,3899,sedan,67,1.6,Petrol,yes,2012,2115,front
VAZ,2000,sedan,42,1.5,Petrol,yes,1987,2108,
VAZ,1950,other,25,1.5,Gas,yes,1998,2109,front
VAZ,4000,hatch,104,1.6,Petrol,yes,2008,2112,front
VAZ,0,hatch,1,1.5,Gas,yes,1998,2109 (Балтика),front
VAZ,3100,sedan,187,1.6,Petrol,yes,2007,21099,front
VAZ,4700,sedan,16,1.6,Petrol,yes,2008,2115,front
VAZ,703.95,sedan,187,1.6,Petrol,yes,1985,2107,rear
VAZ,5100,crossover,5,1.7,Petrol,yes,2000,2121,full
VAZ,6500,crossover,7,NA,Gas,yes,2015,2121,full
VAZ,2500,sedan,82,1.5,Petrol,yes,2007,2107,rear
VAZ,4450,vagon,30,1.4,Petrol,yes,2012,1117,front
VAZ,1100,sedan,38,1.5,Gas,yes,1990,2107,rear
VAZ,3300,sedan,103,1.6,Petrol,yes,2006,2110,front
VAZ,3900,hatch,121,1.4,Petrol,yes,2008,1119,front
VAZ,3777,other,70,1.6,Petrol,yes,2007,2110,front
VAZ,3950,crossover,120,1.7,Gas,yes,2004,2121,full
VAZ,537.225,sedan,87,1.5,Petrol,yes,1994,2105,rear
VAZ,3550,hatch,93,1.6,Petrol,yes,2008,2114,front
VAZ,3900,crossover,163,1.7,Petrol,yes,2002,2121,full
VAZ,3250,sedan,125,1.5,Gas,yes,2006,21099,front
VAZ,1400,sedan,1,1.5,Gas,yes,1996,2106,rear
VAZ,2650,sedan,101,1.5,Petrol,yes,2005,21099,front
VAZ,2400,vagon,187,1.5,Petrol,yes,2000,2111,front
VAZ,2950,hatch,167,1.5,Gas,yes,2005,2114,front
VAZ,2650,hatch,125,1.5,Petrol,yes,2004,21093,front
